DocumentID,Year
3619720,2018
2868950,2018
1107492,2018
2314260,2018
2299040,2018
2291295,2018
2412773,2018
4619437,2018
2591267,2018
3026896,2018
3828250,2018
5136810,2018
1106365,2018
2348470,2018
1133400,2018
1141021,2018
1417454,2018
3641767,2018
2325350,2018
1995998,2018
1105685,2018
1104071,2018
3810956,2018
1416578,2018
4191465,2018
2148586,2018
1136906,2018
2524210,2018
2759601,2018
2741307,2018
1104325,2018
4848237,2018
2303947,2018
5278372,2018
3035227,2018
3633034,2018
1109290,2018
3072660,2018
1104978,2018
1131705,2018
1104503,2018
3130542,2018
1134498,2018
1104231,2018
2112439,2018
1109094,2018
3140288,2018
1109601,2018
1133026,2018
3816547,2018
4253121,2018
1130678,2018
3220274,2018
3594890,2018
4575047,2018
1109496,2018
3792285,2018
3385511,2018
1917600,2018
3828241,2018
1103494,2018
1843062,2018
3530218,2018
1862036,2018
1103234,2018
1144228,2018
3474835,2018
5041286,2018
1141384,2018
3203138,2018
1137257,2018
3799006,2018
1103999,2018
2839969,2018
1110193,2018
1136102,2018
1133222,2018
2344650,2018
4721291,2018
3412798,2018
4260129,2018
1109731,2018
2922731,2018
4805829,2018
3668223,2018
2504285,2018
1104941,2018
1108707,2018
3821372,2018
1109834,2018
1100813,2018
1417137,2018
1107812,2018
2184333,2018
1107009,2018
2341565,2018
1107830,2018
3018958,2018
1233627,2018
2490520,2018
1105528,2018
1107700,2018
1246515,2018
1102312,2018
2234863,2018
1108097,2018
2299992,2018
3823321,2018
1105470,2018
1109544,2018
3121344,2018
1105751,2018
1108967,2018
1108323,2018
2522337,2018
1108501,2018
3818822,2018
4993173,2018
1109320,2018
1137284,2018
2270254,2018
1241211,2018
2344641,2018
1104923,2018
1106525,2018
1102170,2018
1102554,2018
1131956,2018
1140967,2018
1427556,2018
1135909,2018
2475590,2018
2723648,2018
1246953,2018
2126669,2018
5213690,2018
2806662,2018
1107090,2018
2314859,2018
3823451,2018
3220836,2018
5139969,2018
2127022,2018
3823974,2018
1102367,2018
3647572,2018
1894998,2018
1141861,2018
1104530,2018
4935502,2018
1249280,2018
2557414,2018
1102200,2018
1104017,2018
3554988,2018
2948254,2018
1103207,2018
1104624,2018
3681905,2018
1103391,2018
1130810,2018
1199844,2018
1898008,2018
1107072,2018
2505929,2018
2184043,2018
1110205,2018
1109825,2018
3324387,2018
2215451,2018
3218543,2018
2625283,2018
1105818,2018
2344856,2018
1102161,2018
1131460,2018
1130191,2018
4442523,2018
2007610,2018
2088208,2018
2963556,2018
5193091,2018
1838068,2018
4211831,2018
3137729,2018
2100119,2018
1109571,2018
1106468,2018
1106132,2018
1104567,2018
4842329,2018
1106628,2018
1109722,2018
1131527,2018
5085972,2018
5082869,2018
2757111,2018
2762384,2018
1108985,2018
4882802,2018
2100089,2018
3010288,2018
2896092,2018
3488681,2018
1132382,2018
3179662,2018
1103373,2018
3306561,2018
1106879,2018
1102451,2018
1108789,2018
3584293,2018
1135057,2018
5193420,2018
3831625,2018
3723953,2018
2227481,2018
3825138,2018
1918081,2018
3069482,2018
3818804,2018
2049142,2018
1104307,2018
2755153,2018
2410304,2018
1139671,2018
5009026,2018
1107456,2018
4230216,2018
1130829,2018
1237447,2018
5164439,2018
1109209,2018
1103702,2018
2348087,2018
4851675,2018
2536642,2018
2622116,2018
1131899,2018
1107193,2018
1110045,2018
1109964,2018
2507183,2018
1107205,2018
1105078,2018
2127068,2018
3744239,2018
1246926,2018
3183959,2018
4665265,2018
3472176,2018
3447567,2018
4556381,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
3615441,2018
1895007,2018
4577984,2018
4759650,2018
