RSSD,Year
3025910,2015
1127650,2015
3271267,2015
2351359,2015
1126943,2015
4247081,2015
1125245,2015
1126297,2015
1125517,2015
1133660,2015
1427640,2015
1128554,2015
1124921,2015
1123111,2015
1128415,2014
1247576,2014
3368185,2014
1884122,2014
1126738,2014
1134724,2014
1125254,2014
2067007,2014
1127146,2014
1133781,2014
2173720,2014
3047172,2014
3802858,2014
4520953,2014
2632571,2014
1126475,2014
1122301,2014
1123728,2014
1127539,2014
1122048,2014
2183943,2014
2264020,2014
1129029,2014
1128639,2014
1128460,2014
3470088,2014
3802698,2014
1134872,2014
1127799,2014
2533070,2014
4412151,2014
1143511,2014
1134573,2014
1122132,2014
1919976,2014
3636389,2014
2270834,2014
1363980,2014
1990087,2014
1128880,2014
3398070,2014
1399523,2014
1248162,2014
2238544,2014
3308510,2014
1122310,2014
3378764,2014
1125544,2014
1127717,2014
2351247,2014
1516405,2014
1143922,2014
1127294,2014
1123700,2014
1128451,2014
1133549,2014
1857779,2014
3184219,2014
1246805,2014
1250295,2014
1128349,2014
1020920,2014
1127173,2014
1133697,2014
1843688,2014
3485989,2014
1128228,2014
1122963,2014
1125030,2014
3559862,2014
1135114,2014
1127481,2014
1964668,2014
1129047,2014
1121966,2014
1129065,2014
3823929,2014
1122066,2014
1123287,2014
2253060,2014
1123782,2014
2452630,2014
2354592,2014
1127182,2014
3139312,2014
2900083,2014
1127052,2014
1125423,2014
3435283,2014
1126989,2014
1134470,2014
1992335,2014
1126907,2014
2860262,2014
1125151,2014
2752125,2014
1121229,2014
1126121,2014
2121543,2014
2029368,2014
2265782,2014
3615272,2014
1124798,2014
2359328,2014
1125571,2014
1139103,2014
2359962,2014
2499082,2014
1125021,2014
3304352,2014
1124097,2014
3039430,2014
1246355,2014
1129243,2014
1127913,2014
4126609,2014
3133561,2014
2565950,2014
1134863,2014
3870240,2014
1128693,2014
1127687,2014
1943917,2014
1121881,2014
2858979,2014
1128947,2014
1127771,2014
1124930,2014
2967358,2014
2561840,2014
2211136,2014
2622219,2014
1122178,2014
1126158,2014
3800630,2014
1123791,2014
1123885,2014
2108227,2014
4264387,2014
1126952,2014
2330288,2014
1121788,2014
3362923,2014
1127016,2014
1127276,2014
1126037,2014
3195055,2014
3595440,2014
1135860,2014
1842935,2014
1127070,2014
1126206,2014
1131237,2014
1978414,2014
1247969,2014
2252009,2014
1404687,2014
1128040,2014
1128666,2014
1140211,2014
1140266,2014
1123670,2014
1128899,2014
1125450,2014
1142952,2014
1122413,2014
1125357,2014
1248546,2014
2992396,2014
1134845,2014
2577159,2014
2880662,2014
1123401,2014
1137510,2014
1127940,2014
2399678,2014
1123737,2014
1124471,2014
1123072,2014
1128675,2014
1127892,2014
1128330,2014
2323495,2014
1125432,2014
1143548,2014
1416671,2014
2352495,2014
3519316,2014
1857788,2014
1128134,2014
1247017,2014
2131373,2014
1128358,2014
1122534,2014
1136933,2014
3314100,2014
1125795,2014
1857171,2014
1125478,2014
1126185,2014
1123858,2014
1127249,2014
1842551,2014
3223396,2014
1907106,2014
1126082,2014
2003975,2014
4281197,2014
1123803,2014
1136371,2014
1125898,2014
3207613,2014
1857760,2014
1121993,2014
1363908,2014
3068636,2014
1128086,2014
1127865,2014
1126381,2014
3435957,2014
1863659,2014
1128590,2014
1127351,2014
1125290,2014
2144739,2014
3481776,2014
2500700,2014
2380948,2014
1124659,2014
2500719,2014
1125003,2014
1122776,2014
1125740,2014
2234210,2014
1125197,2014
1125674,2014
2466235,2014
1122075,2014
2610766,2014
4394060,2014
4498726,2014
1123616,2014
3823901,2014
1122217,2014
1124284,2014
1134966,2014
3613504,2014
1126484,2014
1952898,2014
1122057,2014
4237998,2014
1125647,2014
1125553,2014
2359917,2014
1124435,2014
2564047,2014
1495854,2014
1121957,2014
1122990,2014
4404277,2014
1843558,2014
1123915,2014
1125320,2014
1126671,2014
1843576,2014
2728438,2014
4035943,2014
1126747,2014
2360043,2014
1132793,2014
4465559,2014
1124462,2014
3253825,2014
1124994,2014
1131406,2014
1124088,2014
1131880,2014
1126569,2014
1495788,2014
1496244,2014
1122468,2014
1128200,2014
1129186,2014
1143128,2014
1123933,2014
1127959,2014
1123812,2014
3151426,2014
2734028,2014
1143904,2014
1123193,2014
2623551,2014
1128246,2014
1143678,2014
1126523,2014
1127324,2014
1123951,2014
1126831,2014
1128769,2014
1142206,2014
2217503,2014
3027268,2014
3800667,2014
1827718,2014
1125580,2014
1128705,2014
4347301,2014
3802540,2014
2695688,2014
1126644,2014
2807100,2014
2359823,2014
4449465,2014
4203425,2014
1126354,2014
4523440,2014
1246364,2014
1141348,2014
1123661,2014
2351274,2014
1142868,2014
1121984,2014
2962344,2014
2851318,2014
1126626,2014
2631798,2014
1127155,2014
2907859,2014
2635739,2014
1124592,2014
1487327,2014
1124202,2014
1127548,2014
1128424,2014
1136540,2014
2130303,2014
1842971,2014
1122422,2014
1121724,2014
1871588,2014
1123652,2014
1128189,2014
2176105,2014
1126466,2014
1246542,2014
3072594,2014
2839044,2014
1140088,2014
1127409,2014
1129001,2014
3153260,2014
1124118,2014
1124574,2014
1020751,2014
1124967,2014
1121340,2014
1363748,2014
2741204,2014
2359887,2014
1122543,2014
1124613,2014
1122897,2014
1124903,2014
1124024,2014
1125124,2014
3072017,2014
1123821,2014
1126242,2014
2765282,2014
1125683,2014
2780717,2014
1417445,2014
1135552,2014
1485800,2014
3537990,2014
3090842,2014
1122516,2014
1122981,2014
1125058,2014
1126493,2014
1128527,2014
1126877,2014
2514828,2014
1495797,2014
2939690,2014
3640434,2014
2359869,2014
1245246,2014
1139868,2014
1891344,2014
2142324,2014
3800797,2014
3596269,2014
1126327,2014
2070584,2014
2519805,2014
3374243,2014
2619059,2014
2613589,2014
3342411,2014
1132195,2014
1128723,2014
3348011,2014
1122824,2014
3346624,2014
1144077,2014
1126617,2014
1129159,2014
1128255,2014
1127856,2014
1128497,2014
1124789,2014
1128817,2014
2848804,2014
1125441,2014
1124257,2014
1125496,2014
1139251,2014
3207912,2014
1124060,2014
1134247,2014
1128750,2014
1137686,2014
1126729,2014
1127436,2014
1417333,2014
2295837,2014
1123410,2014
1126046,2014
3393815,2014
1125692,2014
1124622,2014
3613540,2014
3823965,2014
2389941,2014
1127333,2014
3288911,2014
1135039,2014
3344312,2014
1124369,2014
1126934,2014
1139943,2014
1127306,2014
3556656,2014
1128059,2014
1125085,2014
1119794,2014
1128385,2014
2593506,2014
1126372,2014
1128264,2014
2291727,2014
3682537,2014
1842421,2014
2387152,2014
1141580,2014
2161437,2014
1128871,2014
3049680,2014
2206842,2014
1128581,2014
1127847,2014
2721596,2014
1449512,2014
2265867,2014
3270037,2014
3357068,2014
1989830,2014
1128983,2014
1925913,2014
1123719,2014
1128321,2014
1126318,2014
1966215,2014
1135271,2014
1127986,2014
1142989,2014
1135048,2014
2892067,2014
1126112,2014
1126073,2014
2500737,2014
1123018,2014
3042841,2014
1135619,2014
3025910,2014
1127650,2014
3271267,2014
2351359,2014
1126943,2014
4247081,2014
1125245,2014
1126297,2014
1125517,2014
1133660,2014
1427640,2014
1128554,2014
1124921,2014
1123111,2014
1128415,2013
1247576,2013
3368185,2013
1884122,2013
1126738,2013
1134724,2013
1125254,2013
2067007,2013
1127146,2013
1133781,2013
2173720,2013
3047172,2013
3802858,2013
4520953,2013
2632571,2013
1126475,2013
1122301,2013
1123728,2013
1127539,2013
1122048,2013
2183943,2013
2264020,2013
1129029,2013
1128639,2013
1128460,2013
3470088,2013
3802698,2013
1134872,2013
1127799,2013
2533070,2013
4412151,2013
1143511,2013
1134573,2013
1122132,2013
1919976,2013
3636389,2013
2270834,2013
1363980,2013
2253565,2013
1990087,2013
1128880,2013
3398070,2013
2598976,2013
1399523,2013
1248162,2013
2238544,2013
1124163,2013
3308510,2013
1122310,2013
3378764,2013
1125544,2013
1127717,2013
2351247,2013
2768126,2013
1516405,2013
1143922,2013
1127294,2013
1123700,2013
1128451,2013
1133549,2013
1857779,2013
3184219,2013
1246805,2013
1250295,2013
1128349,2013
1020920,2013
1127173,2013
1133697,2013
1843688,2013
3485989,2013
1128228,2013
1122963,2013
1125030,2013
3559862,2013
1135114,2013
1127481,2013
1964668,2013
1129047,2013
1121966,2013
1129065,2013
3823929,2013
1122066,2013
1123287,2013
2253060,2013
1123782,2013
1246494,2013
2452630,2013
2354592,2013
1127182,2013
3139312,2013
2900083,2013
1127052,2013
1125423,2013
3435283,2013
1126989,2013
1134470,2013
1992335,2013
1126907,2013
2860262,2013
3079182,2013
1125151,2013
2752125,2013
1121229,2013
1126121,2013
2121543,2013
2029368,2013
2265782,2013
3615272,2013
1124798,2013
2359328,2013
1125571,2013
1139103,2013
2359962,2013
2499082,2013
1125021,2013
3304352,2013
1124097,2013
3039430,2013
1246355,2013
1129243,2013
1127913,2013
4126609,2013
3133561,2013
2565950,2013
1134863,2013
3870240,2013
1128693,2013
1127687,2013
1943917,2013
1121881,2013
2858979,2013
1128947,2013
1127771,2013
1124930,2013
2967358,2013
2561840,2013
2211136,2013
2622219,2013
1122178,2013
1126158,2013
3800630,2013
1123791,2013
1123885,2013
2108227,2013
4264387,2013
1126952,2013
2330288,2013
1121788,2013
3362923,2013
1127016,2013
1127276,2013
1126037,2013
3195055,2013
3595440,2013
1135860,2013
1842935,2013
1127070,2013
1126206,2013
1121237,2013
1978414,2013
1247969,2013
2252009,2013
1404687,2013
1128040,2013
1123317,2013
1128666,2013
1140211,2013
1140266,2013
1123670,2013
1128899,2013
1125450,2013
1142952,2013
1122413,2013
1125357,2013
1248546,2013
2992396,2013
1134845,2013
2577159,2013
2880662,2013
1123401,2013
1137510,2013
1124042,2013
1127940,2013
2399678,2013
1123737,2013
1124471,2013
1123072,2013
1128675,2013
1127892,2013
1128330,2013
2323495,2013
1125432,2013
1143548,2013
1416671,2013
2352495,2013
3519316,2013
1857788,2013
1128134,2013
1247017,2013
2131373,2013
1128358,2013
1122534,2013
1136933,2013
3314100,2013
1125795,2013
1857171,2013
1125478,2013
1126185,2013
1133567,2013
1123858,2013
1127249,2013
1842551,2013
3223396,2013
1907106,2013
1126082,2013
1124864,2013
2003975,2013
4281197,2013
1123803,2013
1136371,2013
2830528,2013
1125898,2013
3207613,2013
1857760,2013
1121993,2013
1363908,2013
3068636,2013
1128086,2013
1127865,2013
1143025,2013
1126381,2013
3435957,2013
1863659,2013
1128590,2013
1127351,2013
1125290,2013
2144739,2013
1128648,2013
3481776,2013
2500700,2013
2380948,2013
1124659,2013
2500719,2013
1125003,2013
1122776,2013
1125740,2013
2234210,2013
1125197,2013
1125674,2013
2466235,2013
1122075,2013
2610766,2013
4394060,2013
4498726,2013
1123616,2013
3823901,2013
1122217,2013
1124284,2013
1134966,2013
3613504,2013
1126484,2013
1952898,2013
1122057,2013
4237998,2013
1125647,2013
1125553,2013
2359917,2013
1124435,2013
2564047,2013
1495854,2013
1121957,2013
1122990,2013
4404277,2013
2805526,2013
1843558,2013
1123915,2013
1125320,2013
1126671,2013
1843576,2013
2728438,2013
4035943,2013
1126747,2013
2360043,2013
1132793,2013
4465559,2013
1124462,2013
3253825,2013
1124994,2013
1131406,2013
1124088,2013
1131880,2013
1126569,2013
1495788,2013
1496244,2013
1122468,2013
1128200,2013
1129186,2013
1143128,2013
1123933,2013
1127959,2013
1123812,2013
3151426,2013
2734028,2013
1143904,2013
1123193,2013
2623551,2013
1128246,2013
1143678,2013
1126523,2013
1127324,2013
1122703,2013
1123951,2013
1126831,2013
1128769,2013
1142206,2013
2217503,2013
3027268,2013
3800667,2013
1827718,2013
1125580,2013
1128705,2013
4347301,2013
3802540,2013
2695688,2013
1126644,2013
2807100,2013
2359823,2013
4449465,2013
4203425,2013
1126354,2013
1246364,2013
1141348,2013
1123661,2013
2351274,2013
1142868,2013
2256539,2013
1121984,2013
2962344,2013
2851318,2013
1126626,2013
2631798,2013
1127155,2013
2907859,2013
2665739,2013
1124592,2013
1487327,2013
1124202,2013
1127548,2013
1128424,2013
1125610,2013
1136540,2013
2130303,2013
1842971,2013
1122422,2013
1121724,2013
1871588,2013
1123652,2013
2729592,2013
1128189,2013
1140789,2013
2176105,2013
1126466,2013
1246542,2013
3072594,2013
2839044,2013
1140088,2013
1127409,2013
1129001,2013
3153260,2013
1124118,2013
1124574,2013
1020751,2013
1124967,2013
1121340,2013
1363748,2013
2741204,2013
2359887,2013
1122543,2013
1124613,2013
1122897,2013
1124903,2013
1139121,2013
1124024,2013
1125124,2013
3072017,2013
1123821,2013
1126242,2013
2765282,2013
1125683,2013
2780717,2013
1417445,2013
1135552,2013
1485800,2013
3537990,2013
3090842,2013
1122516,2013
1122981,2013
1125058,2013
1126493,2013
2361880,2013
1128527,2013
1126877,2013
2514828,2013
1495797,2013
2939690,2013
3640434,2013
2359869,2013
1245246,2013
1139868,2013
1891344,2013
2142324,2013
3800797,2013
3596269,2013
1126327,2013
2070584,2013
2519805,2013
3374243,2013
2619059,2013
2613589,2013
3342411,2013
1132195,2013
1128723,2013
3348011,2013
1122824,2013
3346624,2013
1144077,2013
1126617,2013
1129159,2013
1128255,2013
1127856,2013
1128497,2013
1124789,2013
1128817,2013
2848804,2013
1125441,2013
1124257,2013
1125496,2013
1139251,2013
3207912,2013
1124060,2013
1134247,2013
1128750,2013
1137686,2013
1126729,2013
1127436,2013
1417333,2013
2295837,2013
1123410,2013
1126046,2013
3393815,2013
1125692,2013
1124622,2013
3613540,2013
3823965,2013
2389941,2013
1127333,2013
3288911,2013
1124109,2013
1135039,2013
3344312,2013
1124369,2013
1126934,2013
1139943,2013
1127306,2013
3556656,2013
1127203,2013
1128059,2013
1125085,2013
1119794,2013
1128385,2013
2593506,2013
1126372,2013
1128264,2013
2291727,2013
3682537,2013
1842421,2013
2387152,2013
1141580,2013
2161437,2013
1128871,2013
3049680,2013
2206842,2013
1128581,2013
1127847,2013
2721596,2013
1449512,2013
2265867,2013
3270037,2013
3357068,2013
1989830,2013
1128983,2013
1925913,2013
1123719,2013
1128321,2013
1126318,2013
1966215,2013
1135271,2013
1127986,2013
1142989,2013
1135048,2013
2892067,2013
1126112,2013
1126073,2013
2500737,2013
1123018,2013
3042841,2013
1135619,2013
3025910,2013
1127650,2013
3271267,2013
2351359,2013
1126943,2013
4247081,2013
1125245,2013
1126297,2013
1125517,2013
1133660,2013
1427640,2013
1128554,2013
1124921,2013
1123111,2013
