year,filename,href
2023,heartland-banccorp-whitehall-oh-1399073.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/heartland-banccorp-whitehall-oh-1399073.pdf
2023,hfb-financial-corporation-middlesboro-ky-3066977.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/hfb-financial-corporation-middlesboro-ky-3066977.pdf
2023,hocking-valley-bancshares-inc-athens-oh-2170868.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/hocking-valley-bancshares-inc-athens-oh-2170868.pdf
2023,home-loan-financial-corporation-coshocton-oh-3828111.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/home-loan-financial-corporation-coshocton-oh-3828111.pdf
2023,hometown-bancorp-inc-kent-oh-3311202.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/hometown-bancorp-inc-kent-oh-3311202.pdf
2023,hometown-bancshares-inc-corbin-ky-2955300.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/hometown-bancshares-inc-corbin-ky-2955300.pdf
2023,hometown-bancshares-inc-middlebourne-wv-2687580.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/hometown-bancshares-inc-middlebourne-wv-2687580.pdf
2023,huntington-bancshares-incorporated-columbus-oh-1068191.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/huntington-bancshares-incorporated-columbus-oh-1068191.pdf
2023,independence-banccorp-independence-oh-1070970.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/independence-banccorp-independence-oh-1070970.pdf
2023,infirst-bancorp-mhc-indiana-pa-4442224.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/infirst-bancorp-mhc-indiana-pa-4442224.pdf
2023,john-r-turner-holding-company-jackson-ky-2753869.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/john-r-turner-holding-company-jackson-ky-2753869.pdf
2023,keycorp-cleveland-oh-1068025.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/keycorp-cleveland-oh-1068025.pdf
2023,keystrong-financial-inc-elderton-pa-3631012.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/keystrong-financial-inc-elderton-pa-3631012.pdf
2023,killbuck-bancshares-inc-killbuck-oh-2010759.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/killbuck-bancshares-inc-killbuck-oh-2010759.pdf
2023,kingston-bancshares-inc-kingston-oh-2246400.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/kingston-bancshares-inc-kingston-oh-2246400.pdf
2023,lcnb-corp-lebanon-oh-2759900.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/lcnb-corp-lebanon-oh-2759900.pdf
2023,liberty-capital-inc-wilmington-oh-1145001.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/liberty-capital-inc-wilmington-oh-1145001.pdf
2023,liberty-federal-bancorp-mhc-ironton-oh-4099365.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/liberty-federal-bancorp-mhc-ironton-oh-4099365.pdf
2023,macys-inc-new-york-ny-4103310.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/macys-inc-new-york-ny-4103310.pdf
2023,magnolia-bancorp-inc-magnolia-oh-2402813.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/magnolia-bancorp-inc-magnolia-oh-2402813.pdf
2023,main-street-financial-services-corp-wheeling-wv-3178900.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/main-street-financial-services-corp-wheeling-wv-3178900.pdf
2023,marblehead-bancorp-marblehead-oh-2375449.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/marblehead-bancorp-marblehead-oh-2375449.pdf
2023,mars-bancorp-inc-mars-pa-4655266.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/mars-bancorp-inc-mars-pa-4655266.pdf
2023,mccreary-bancshares-inc-whitley-city-ky-1071342.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/mccreary-bancshares-inc-whitley-city-ky-1071342.pdf
2023,mechanics-financial-corporation-mansfield-oh-2395326.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/mechanics-financial-corporation-mansfield-oh-2395326.pdf
2023,mercer-bancorp-inc-celina-oh-5838365.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/mercer-bancorp-inc-celina-oh-5838365.pdf
2023,mercer-county-state-bancorp-inc-sandy-lake-pa-1247183.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/mercer-county-state-bancorp-inc-sandy-lake-pa-1247183.pdf
2023,merchants-bancorp-inc-hillsboro-oh-2485487.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/merchants-bancorp-inc-hillsboro-oh-2485487.pdf
2023,metamora-bancorp-inc-metamora-oh-1133204.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/metamora-bancorp-inc-metamora-oh-1133204.pdf
2023,middlefield-banc-corp-middlefield-oh-1398740.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/middlefield-banc-corp-middlefield-oh-1398740.pdf
2023,middlefork-financial-group-inc-hyden-ky-1071539.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/middlefork-financial-group-inc-hyden-ky-1071539.pdf
2023,minster-financial-corp-minster-oh-2795702.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/minster-financial-corp-minster-oh-2795702.pdf
2023,mountain-bancorp-inc-west-liberty-ky-1071249.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/mountain-bancorp-inc-west-liberty-ky-1071249.pdf
2023,msb-capital-corporation-westerville-oh-3828054.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/msb-capital-corporation-westerville-oh-3828054.pdf
2023,muskingum-valley-bancshares-inc-beverly-oh-1071856.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/muskingum-valley-bancshares-inc-beverly-oh-1071856.pdf
2023,mutual-holding-company-of-western-pennsylvania-bethel-park-pa-2394628.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/mutual-holding-company-of-western-pennsylvania-bethel-park-pa-2394628.pdf
2023,new-richmond-bancorporation-new-richmond-oh-1070541.pdf,https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/banking/fry6-reports/2023/new-richmond-bancorporation-new-richmond-oh-1070541.pdf
